ai_enrichment_state,asset_name_source,attribution_note,authority_name,auto_publish,canonical_symbol_candidate,external_status_source,manual_verification_required,methodology_id,normalized_status,publication_state,retrieved_at,source_detail_extraction_state,source_detail_fields,source_row_id,source_url,symbol_alias_candidates,symbol_source
QUEUED,AltLayer,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ALT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-037-altlayer,https://www.fasset.com/shariah-reports/,"[""ALT""]",ALT
QUEUED,ZKsync,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ZK,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-038-zksync,https://www.fasset.com/shariah-reports/,"[""ZK""]",ZK
QUEUED,Arkham,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ARKM,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-039-arkham,https://www.fasset.com/shariah-reports/,"[""ARKM""]",ARKM
QUEUED,Trust Wallet,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,TWT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-040-trust-wallet,https://www.fasset.com/shariah-reports/,"[""TWT""]",TWT
QUEUED,Raydium,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,RAY,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-041-raydium,https://www.fasset.com/shariah-reports/,"[""RAY""]",RAY
QUEUED,Mantle,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,MNT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-042-mantle,https://www.fasset.com/shariah-reports/,"[""MNT""]",MNT
QUEUED,Bittensor,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,TAO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-043-bittensor,https://www.fasset.com/shariah-reports/,"[""TAO""]",TAO
QUEUED,PayPal USD,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,PYUSD,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-044-paypal-usd,https://www.fasset.com/shariah-reports/,"[""PYUSD""]",PYUSD
QUEUED,Polygon,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,POL,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-045-polygon,https://www.fasset.com/shariah-reports/,"[""POL""]",POL
QUEUED,Worldcoin,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,WLD,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-046-worldcoin,https://www.fasset.com/shariah-reports/,"[""WLD""]",WLD
QUEUED,Internet Computer,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ICP,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-047-internet-computer,https://www.fasset.com/shariah-reports/,"[""ICP""]",ICP
QUEUED,Ondo,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ONDO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-048-ondo,https://www.fasset.com/shariah-reports/,"[""ONDO""]",ONDO
QUEUED,PAX Gold,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,PAXG,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-049-pax-gold,https://www.fasset.com/shariah-reports/,"[""PAXG""]",PAXG
QUEUED,Kaspa,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,KAS,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-050-kaspa,https://www.fasset.com/shariah-reports/,"[""KAS""]",KAS
QUEUED,Render,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,RENDER,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-051-render,https://www.fasset.com/shariah-reports/,"[""RENDER""]",RENDER
QUEUED,GateToken,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,GT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-052-gatetoken,https://www.fasset.com/shariah-reports/,"[""GT""]",GT
QUEUED,First Digital USD,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,FDUSD,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-053-first-digital-usd,https://www.fasset.com/shariah-reports/,"[""FDUSD""]",FDUSD
QUEUED,UNUS SED LEO,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,LEO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-054-unus-sed-leo,https://www.fasset.com/shariah-reports/,"[""LEO""]",LEO
QUEUED,OKX Wrapped BTC,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,OKXBTC,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-055-okx-wrapped-btc,https://www.fasset.com/shariah-reports/,"[""OKXBTC""]",OKXBTC
QUEUED,Lido DAO,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,LDO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-056-lido-dao,https://www.fasset.com/shariah-reports/,"[""LDO""]",LDO
QUEUED,Staked Ether,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,STETH,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-057-staked-ether,https://www.fasset.com/shariah-reports/,"[""STETH""]",STETH
QUEUED,Rocket Pool ETH,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,RETH,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-058-rocket-pool-eth,https://www.fasset.com/shariah-reports/,"[""RETH""]",RETH
QUEUED,Frax,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,FRAX,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-059-frax,https://www.fasset.com/shariah-reports/,"[""FRAX""]",FRAX
QUEUED,Frax Share,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,FXS,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-060-frax-share,https://www.fasset.com/shariah-reports/,"[""FXS""]",FXS
QUEUED,Aptos,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,APT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-061-aptos,https://www.fasset.com/shariah-reports/,"[""APT""]",APT
QUEUED,Arbitrum,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ARB,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-062-arbitrum,https://www.fasset.com/shariah-reports/,"[""ARB""]",ARB
QUEUED,Optimism,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,OP,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-063-optimism,https://www.fasset.com/shariah-reports/,"[""OP""]",OP
QUEUED,Celestia,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,TIA,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-064-celestia,https://www.fasset.com/shariah-reports/,"[""TIA""]",TIA
QUEUED,Immutable,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,IMX,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-065-immutable,https://www.fasset.com/shariah-reports/,"[""IMX""]",IMX
QUEUED,THORChain,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,RUNE,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-066-thorchain,https://www.fasset.com/shariah-reports/,"[""RUNE""]",RUNE
QUEUED,Quant,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,QNT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-067-quant,https://www.fasset.com/shariah-reports/,"[""QNT""]",QNT
QUEUED,Curve DAO,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,CRV,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-068-curve-dao,https://www.fasset.com/shariah-reports/,"[""CRV""]",CRV
QUEUED,PancakeSwap,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,CAKE,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-069-pancakeswap,https://www.fasset.com/shariah-reports/,"[""CAKE""]",CAKE
QUEUED,1inch,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,1INCH,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-070-1inch,https://www.fasset.com/shariah-reports/,"[""1INCH""]",1INCH
QUEUED,Lido Staked SOL,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,STSOL,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-071-lido-staked-sol,https://www.fasset.com/shariah-reports/,"[""STSOL""]",STSOL
QUEUED,Jupiter,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,JUP,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-072-jupiter,https://www.fasset.com/shariah-reports/,"[""JUP""]",JUP
